Country,Year,Co2,KG_CAP_BEEF,KG_CAP_PIG,KG_CAP_POULTRY,KG_CAP_SHEEP,THND_TONNE_BEEF,THND_TONNE_PIG,THND_TONNE_POULTRY,THND_TONNE_SHEEP,KG_CAP_TOTAL,THND_TONNE_TOTAL,PopMale,PopFemale,PopTotal,PopDensity,Genero
ZAF,2004,27398417645.0,10.02941766,3.004675415,19.84426033,3.044984752,691.2761009999999,185.85610280000003,1087.99302,166.9461144,35.923338156999996,2132.0713382,445503.481,448339.305,893842.786,30.148000000000003,False
ZAF,2004,27398417645.0,10.02941766,3.004675415,19.84426033,3.044984752,691.2761009999999,185.85610280000003,1087.99302,166.9461144,35.923338156999996,2132.0713382,23315.48,23976.13,47291.61,38.984,False
ZAF,2004,13720528242.0,10.02941766,3.004675415,19.84426033,3.044984752,691.2761009999999,185.85610280000003,1087.99302,166.9461144,35.923338156999996,2132.0713382,445503.481,448339.305,893842.786,30.148000000000003,False
ZAF,2004,13720528242.0,10.02941766,3.004675415,19.84426033,3.044984752,691.2761009999999,185.85610280000003,1087.99302,166.9461144,35.923338156999996,2132.0713382,23315.48,23976.13,47291.61,38.984,False
ARG,2004,5523355499.0,43.50166344,4.228517738,18.77286779,1.25207376,2406.803856,209.9551,826.1916926,55.1036182,67.755122728,3498.0542668,18696.321,19795.648999999998,38491.97,14.065,False
AUS,2004,12128245102.0,28.61969874,17.73547814,32.69717274,11.94309473,815.5971833,453.583239,741.2013964,270.734065,90.99544435,2281.1158837,9918.667,9960.987,19879.654,2.588,False
BRA,2004,8633009840.0,27.56848614,9.047775989,30.03197136,0.516262897,7275.656599,2142.913057,6304.613726,108.3791039,67.16449638600001,15831.5624859,90992.76400000001,93013.715,184006.479,22.015,False
CAN,2004,24543407966.0,22.61556353,20.91746957,31.4236565,0.9728405370000001,1032.2201,856.7961,1140.872165,35.3201,75.929530137,3065.2084649999997,15769.778999999999,16045.711000000001,31815.49,3.4989999999999997,False
CHL,2004,1681472103.0,15.80180036,13.35223466,25.923180600000002,0.5174685370000001,360.59207999999995,273.4431237,470.55811389999997,9.393099649,55.594684157,1113.986417249,7880.156,8134.816,16014.972,21.539,False
CHN,2004,89592595120.0,2.960323137,25.49668697,8.338817316,2.204042577,5556.981057,42952.35557,12451.44126,3291.055032,38.99987,64251.83291899999,679398.8559999999,643685.7829999999,1323084.639,140.93,True
COL,2004,2130511733.0,11.54848301,2.408491708,15.01240539,0.24889915899999998,704.8561181,131.924096,728.8550805,12.08410059,29.218279267,1577.71939519,20620.944,21455.009,42075.953,37.923,False
EGY,2004,2978648252.0,7.4634955860000005,0.032667497999999996,7.591391409,1.6053363390000002,803.7320946000001,3.157100065,650.2880639,137.5151146,16.692890832,1594.6923731650002,37399.737,36772.336,74172.073,74.51100000000001,True
ETH,2004,96476898.0,3.1520098130000003,0.017435556,0.555540615,1.196044142,336.0240868,1.668099983,47.11010061,101.4250954,4.921030126000001,486.22738279300006,37021.854,37217.654,74239.508,74.24,False
IND,2004,24575212605.0,1.15554011,0.307409773,1.0472786,0.558906955,1858.992898,443.82709580000005,1340.202126,715.2330712,3.069135438,4358.255191,587649.4839999999,541973.9820000001,1129623.466,379.93699999999995,True
IDN,2004,6478040611.0,1.579148171,0.677551245,4.779031449,0.48681390399999996,504.4581078,194.24408799999998,1214.3880390000002,123.7030953,7.522544769,2036.7933301000003,112001.701,111283.965,223285.66600000003,123.255,True
ISR,2004,1368893937.0,18.37471737,2.194777956,62.44536299,1.111027961,169.8041009,18.20210157,459.03211289999996,8.167099817,84.125886277,655.205415187,3154.277,3242.2340000000004,6396.5109999999995,295.587,False
JPN,2004,46079267890.0,6.9616783810000005,15.05108945,12.39169145,0.318880975,1275.117243,2474.044671,1805.4361,46.4601,34.723340256,5601.058114,62851.648,65352.535,128204.183,351.673,False
KAZ,2004,9248354323.0,16.0927236,6.233245639,6.973526346,5.814408768,353.7161339,122.9540948,121.9251031,101.65909659999998,35.113904352999995,700.2544283999999,7340.483,7909.533,15250.016000000001,5.649,False
MYS,2004,2388658984.0,5.209438321,6.315112276,32.615057300000004,0.544311931,187.3471001,203.8170861,933.0170678,15.571100099999999,44.68391982800001,1339.7523541,12893.155,12297.492,25190.647,76.672,True
MEX,2004,12671844029.0,10.16583955,9.996774937,21.82194296,0.8492516529999999,1553.857042,1371.295849,2653.2403510000004,103.2570178,42.8338091,5681.6502598,51134.956,53379.977999999996,104514.93400000001,53.763999999999996,False
NZL,2004,1312442420.0,20.18231531,14.84696112,32.2497673,20.4937552,117.6466947,77.66936454,149.5377,95.02670171,87.77279893,439.88046095000004,1998.8270000000002,2081.594,4080.421,15.497,False
NGA,2004,25018799.0,1.679867872,1.074095102,1.3714095430000002,2.510133974,324.9191063,186.4430932,211.0001,386.2001122,6.635506491000001,1108.5624117,6529.465999999999,6596.448,13125.913999999999,10.362,False
NGA,2004,25018799.0,1.679867872,1.074095102,1.3714095430000002,2.510133974,324.9191063,186.4430932,211.0001,386.2001122,6.635506491000001,1108.5624117,68308.666,67011.754,135320.42,148.578,True
NGA,2004,2119973271.0,1.679867872,1.074095102,1.3714095430000002,2.510133974,324.9191063,186.4430932,211.0001,386.2001122,6.635506491000001,1108.5624117,6529.465999999999,6596.448,13125.913999999999,10.362,False
NGA,2004,2119973271.0,1.679867872,1.074095102,1.3714095430000002,2.510133974,324.9191063,186.4430932,211.0001,386.2001122,6.635506491000001,1108.5624117,68308.666,67011.754,135320.42,148.578,True
NOR,2004,2006664881.0,14.34706374,18.97129868,10.44623164,5.085715345,94.24409907,111.8385784,54.58410065,26.57409943,48.850309405,287.24087755,2279.6479999999997,2318.562,4598.21,12.589,False
PAK,2004,2258524417.0,4.537494092,0.002085272,2.2382707230000003,2.995636553,977.3781518,0.40309999700000004,383.50809560000005,513.2761009999999,9.773486640000002,1874.565448397,80814.409,75850.289,156664.698,203.22799999999998,True
PRY,2004,85694486.0,13.303931599999999,21.32640986,6.639812794,0.56485185,108.4030999,155.9491051,43.0360993,3.6611002519999998,41.835006103999994,311.049404552,2908.967,2821.5890000000004,5730.556,14.424000000000001,True
PER,2004,1182830667.0,3.938048898,2.8419075680000003,18.85299747,1.297488188,153.4330987,99.36909567,584.2970971,40.21209799,26.930442124,877.31138946,13771.465,13852.761,27624.226000000002,21.581,False
PHL,2004,1781287671.0,3.3878363460000003,12.78344986,7.3380517329999995,0.353971451,409.82410510000005,1387.79905,706.1081322000001,34.06110082,23.863309389999998,2537.79238812,42571.483,42139.060999999994,84710.54400000001,284.101,True
RUS,2004,78989875869.0,12.08844008,11.75671109,14.14305478,0.890219043,2487.535143,2171.142087,2315.034963,145.717332,38.878424993,7119.4295250000005,67112.49,76968.159,144080.649,8.798,False
SAU,2004,7122563990.0,3.4713913410000004,0.083614755,31.44326624,5.84911982,115.1950997,2.49010001,829.9911278,154.3960961,40.847392156,1102.07242361,12823.919,10308.767,23132.686,10.761,True
CHE,2004,2367336307.0,14.58327329,25.90401516,12.40463682,1.632264306,153.0670156,244.0040996,103.56810300000001,13.62801026,54.524189576000005,514.2672284600001,3582.5440000000003,3741.184,7323.728,185.33599999999998,False
THA,2004,3321534057.0,1.638935621,10.364129199999999,7.969089072999999,0.026129688999999998,152.1921013,863.7070702,588.6460961,1.930100067,19.998283583,1606.475367667,31990.802000000003,33004.501000000004,64995.303,127.22,False
TUR,2004,5165690733.0,3.927011405,0.008207666,11.68079024,4.176333334,375.91513910000003,0.705100043,889.4371117000001,318.00809560000005,19.792342645,1584.0654464430004,32985.599,34025.331,67010.93,87.069,False
UKR,2004,22082779438.0,8.004226293,9.899793733,12.80677335,0.307059029,539.8960961,599.2670678,687.1410912,16.47510038,31.017852405,1842.7793554799998,21921.877,25295.612,47217.489,81.505,False
GBR,2004,70742586958.0,12.08595289,17.96320705,25.74347494,5.513218113,1033.938214,1379.116654,1751.8472140000001,375.1752945,61.305852993,4540.0773765,29287.102000000003,30585.658,59872.76,247.48,False
USA,2004,326000000000.0,30.31128388,23.50698381,46.58140608,0.508374044,12667.48928,8816.304044,15485.105730000001,168.99931740000002,100.90804781399999,37137.8983714,144227.34900000002,148127.314,292354.663,31.96,False
VNM,2004,1187633982.0,1.8808684690000002,21.05515137,4.5034548580000004,0.084126461,224.4351128,2254.728127,427.4581078,7.985100134,27.523601158,2914.6064477339996,41135.161,41927.657999999996,83062.819,267.884,False
ZAF,2005,28442492860.0,10.972434199999999,2.809214121,20.99622222,3.009288186,765.2580956,175.83010180000002,1164.827126,166.9491051,37.787158727,2272.8644285,456648.12700000004,459506.158,916154.285,30.901,False
ZAF,2005,28442492860.0,10.972434199999999,2.809214121,20.99622222,3.009288186,765.2580956,175.83010180000002,1164.827126,166.9491051,37.787158727,2272.8644285,23607.459,24273.136000000002,47880.595,39.47,False
ZAF,2005,14135579092.0,10.972434199999999,2.809214121,20.99622222,3.009288186,765.2580956,175.83010180000002,1164.827126,166.9491051,37.787158727,2272.8644285,456648.12700000004,459506.158,916154.285,30.901,False
ZAF,2005,14135579092.0,10.972434199999999,2.809214121,20.99622222,3.009288186,765.2580956,175.83010180000002,1164.827126,166.9491051,37.787158727,2272.8644285,23607.459,24273.136000000002,47880.595,39.47,False
ARG,2005,5684780278.0,42.64426647,4.794217357,21.00834721,1.180267283,2384.75803,240.6051,934.5250042000001,52.5024304,69.62709832,3612.3905646,18897.365,19995.558999999997,38892.924,14.212,False
AUS,2005,12514760314.0,27.108576300000003,18.65274294,33.99067138,11.9563375,783.7826375,483.988532,781.7430692,274.9808579,91.70832812000002,2324.4950966,10070.069,10108.474,20178.543,2.627,False
BRA,2005,8975096312.0,29.596530100000003,8.861409733,24.32602459,0.518333074,7903.0075719999995,2123.527336,5166.995817,110.09710249999999,63.302297497,15303.6278275,92002.09199999999,94125.016,186127.108,22.269000000000002,False
CAN,2005,25120209594.0,21.90997368,18.07819498,31.5672994,0.98199045,1010.6125599999999,748.3441,1158.2321949999998,36.0301,72.53745851,2953.2189549999994,15945.444,16218.868999999999,32164.313,3.537,False
CHL,2005,1742419246.0,16.24495152,13.85029951,25.72476576,0.490606072,374.7261132,286.7201012,472.02210319999995,9.002099855,56.310622861999995,1142.470417455,7962.875,8219.838,16182.713,21.765,False
CHN,2005,95363763560.0,2.964435765,26.60779936,8.918994903,2.304711525,5596.954202,45083.96494,13394.94679,3461.3191920000004,40.795941553000006,67537.185124,683485.9,647290.48,1330776.38,141.75,True
COL,2005,2190762489.0,12.660024900000002,2.359699258,16.15063676,0.24197053100000002,782.8531272999999,130.9500969,794.4210595,11.90209947,31.412331449000003,1720.1263831699998,20901.092,21746.639,42647.731,38.439,False
EGY,2005,3143689945.0,8.261148588,0.021853327000000002,7.6184195820000005,1.590125459,906.1081322000001,2.151100023,664.6910790000001,138.7351006,17.491546956,1711.6854118230003,38097.625,37425.951,75523.576,75.869,True
ETH,2005,101432025.0,3.1955271560000003,0.017638856,0.48837211399999997,1.255318948,350.26212389999995,1.7351000140000001,42.58110128,109.45109640000001,4.956857074,504.0294215939999,38074.078,38272.232,76346.31,76.346,False
IND,2005,25785358272.0,1.08895372,0.289765242,1.107410599,0.570089419,1779.8460469999998,425.03308949999996,1439.783059,741.1930932,3.0562189799999997,4385.8552887000005,597052.213,550557.711,1147609.924,385.986,True
IDN,2005,6821620547.0,1.312221173,0.607330618,4.4687481369999995,0.38334751200000006,424.9960717,176.5251092,1151.275124,98.76109396,6.77164744,1851.55739886,113592.38699999999,112697.08099999999,226289.468,124.913,True
ISR,2005,1425417943.0,16.86984339,2.217759229,63.74292932,1.246652184,159.13010490000002,18.77410017,478.28711780000003,9.354099137999999,84.077184123,665.5454220080001,3220.635,3308.835,6529.47,301.732,False
JPN,2005,47366124205.0,6.23389012,14.95002746,13.15058559,0.363833786,1142.901529,2459.773386,1917.8301,53.0601,34.698336956,5573.565114999999,62885.585999999996,65440.529,128326.115,352.00800000000004,False
KAZ,2005,9432673302.0,17.3479263,6.233497578,8.827661886,6.045672832999999,385.16007310000003,124.20209579999998,155.9030999,106.7710961,38.454758597,772.0363649000001,7419.259,7983.544,15402.803,5.705,False
MYS,2005,2561145555.0,5.11203334,6.446554466,33.49556491,0.555795209,187.38810049999998,212.0700921,976.677102,16.20609937,45.609947925,1392.34139397,13168.052,12522.563,25690.615,78.194,True
MEX,2005,13137757657.0,10.42858431,9.849389364,23.26004087,0.698023512,1616.016822,1369.724627,2867.123246,86.04109722,44.236038056000005,5938.90579222,51836.847,54168.352,106005.19900000001,54.531000000000006,False
NZL,2005,1350089994.0,15.74863248,15.03848807,33.82822401,20.18945183,93.03740864,79.73011134,158.96785830000002,94.87562564,84.80479638999999,426.61100392,2025.7479999999998,2109.605,4135.353,15.705,False
NGA,2005,25727276.0,1.545140014,1.087120537,1.385495915,2.495836627,306.68708119999997,193.6461114,218.7501,394.0571068,6.513593093,1113.1403994,6783.454000000001,6841.02,13624.473999999998,10.755999999999998,False
NGA,2005,25727276.0,1.545140014,1.087120537,1.385495915,2.495836627,306.68708119999997,193.6461114,218.7501,394.0571068,6.513593093,1113.1403994,70120.845,68744.16900000001,138865.014,152.47,True
NGA,2005,2225679106.0,1.545140014,1.087120537,1.385495915,2.495836627,306.68708119999997,193.6461114,218.7501,394.0571068,6.513593093,1113.1403994,6783.454000000001,6841.02,13624.473999999998,10.755999999999998,False
NGA,2005,2225679106.0,1.545140014,1.087120537,1.385495915,2.495836627,306.68708119999997,193.6461114,218.7501,394.0571068,6.513593093,1113.1403994,70120.845,68744.16900000001,138865.014,152.47,True
NOR,2005,2050225589.0,14.31926947,19.44641661,10.95527179,5.023147443,94.76009772,115.49087209999999,57.66909848,26.442099300000002,49.744105313,294.3621676,2298.246,2334.113,4632.359,12.682,False
PAK,2005,2393280653.0,4.567534094,0.000299513,2.226009075,3.0117384960000004,1004.2681050000001,0.059099997,389.323098,526.7450951000001,9.805581178,1920.3953980970002,82676.228,77627.77900000001,160304.00699999998,207.949,True
PRY,2005,89483192.0,8.611755383,20.31664196,6.531351258,0.499120157,71.29911123,150.95510180000002,43.01409994,3.287099941,35.958868758,268.555412911,2957.1259999999997,2866.969,5824.095,14.659,True
PER,2005,1219563714.0,4.102610503999999,2.976360702,20.95338107,1.285784975,161.82108390000002,105.35710230000001,657.4220971,40.34210287,29.318137250999996,964.94238617,13892.796999999999,13973.343,27866.14,21.77,False
PHL,2005,1854558964.0,3.0614479169999997,12.98915354,7.1751829229999995,0.373536435,377.3201073,1436.704202,703.4470603999999,36.6211022,23.599320815,2554.0924719,43386.652,42939.599,86326.25099999999,289.52,True
RUS,2005,80578538733.0,12.70803447,12.93656736,16.46386088,0.98696317,2607.292637,2381.956827,2686.942975,161.07484,43.09542588,7837.267279000001,66851.262,76820.863,143672.125,8.773,False
SAU,2005,7518418750.0,3.301962314,0.15469385300000002,35.94222651,6.184419684,112.7650994,4.741099698999999,976.3891381000001,168.0029534,45.583302360999994,1261.8982905990001,13260.921,10555.253999999999,23816.175,11.079,True
CHE,2005,2413116145.0,14.69495019,26.28091772,12.02083489,1.551990688,155.56300990000003,249.679096,101.22510109999999,13.06901024,54.54869348800001,519.53621724,3616.0,3770.8179999999998,7386.818,186.93200000000002,False
THA,2005,3565837997.0,1.635694409,10.68553691,10.22233411,0.027830262999999997,152.88010490000002,896.2900779999999,760.0011376,2.0691000059999998,22.571395691999996,1811.240420506,32173.692000000003,33242.497,65416.189000000006,128.04399999999998,False
TUR,2005,5426588688.0,3.373110248,0.004710779,12.14276986,4.082944657,327.2081078,0.410099967,936.9720848999999,315.052102,19.603535544,1579.6423946669997,33419.604,34483.857,67903.461,88.229,False
UKR,2005,22396313137.0,8.249185214,9.045521292,12.52227966,0.30430005600000004,552.6030663,543.8000877999999,667.2690819000001,16.21510015,30.121286222,1779.8873361499998,21750.106,25140.668999999998,46890.775,80.941,False
GBR,2005,71312588008.0,12.04601774,18.08292243,26.12285216,5.4854304979999995,1037.450441,1397.641918,1789.615866,375.7940898,61.737222828,4600.5023148,29517.485,30770.467999999997,60287.953,249.196,False
USA,2005,332000000000.0,30.03546945,22.91394271,47.26571243,0.48115287700000003,12663.36159,8669.974971,15851.71151,161.3663731,100.696277467,37346.414444099995,145568.081,149425.428,294993.50899999996,32.249,False
VNM,2005,1282493038.0,2.194972393,21.05188164,4.183529185,0.097333654,264.3651208,2275.461282,400.80512319999997,9.325099809,27.527716872000003,2949.9566258090003,41531.528,42301.134000000005,83832.662,270.367,False
ZAF,2006,29526291008.0,12.04614366,3.2791104719999997,22.57359702,3.1849992119999997,849.5040673000001,207.5280999,1266.291116,178.6660851,41.083850364,2501.9893683000005,468164.354,471045.695,939210.0490000001,31.678,False
ZAF,2006,29526291008.0,12.04614366,3.2791104719999997,22.57359702,3.1849992119999997,849.5040673000001,207.5280999,1266.291116,178.6660851,41.083850364,2501.9893683000005,23910.124,24579.34,48489.46400000001,39.972,False
ZAF,2006,14581287756.0,12.04614366,3.2791104719999997,22.57359702,3.1849992119999997,849.5040673000001,207.5280999,1266.291116,178.6660851,41.083850364,2501.9893683000005,468164.354,471045.695,939210.0490000001,31.678,False
ZAF,2006,14581287756.0,12.04614366,3.2791104719999997,22.57359702,3.1849992119999997,849.5040673000001,207.5280999,1266.291116,178.6660851,41.083850364,2501.9893683000005,23910.124,24579.34,48489.46400000001,39.972,False
ARG,2006,5859397784.0,43.78944807,5.889798172000001,24.17292874,1.149029069,2474.6599420000002,298.7101,1086.652533,51.65263016,75.00120405099999,3911.6752051600006,19095.976000000002,20193.9,39289.876000000004,14.357000000000001,False
AUS,2006,12907442187.0,26.96786371,17.98747957,35.10564502,12.34182176,792.608861,474.445279,820.7383056,288.540657,92.40281006,2376.3331026,10248.440999999999,10277.859,20526.3,2.6719999999999997,False
BRA,2006,9317042680.0,31.93811122,10.1207545,26.14411903,0.528301019,8623.856337000001,2452.497716,5615.412497,113.47210220000001,68.731285769,16805.2386522,92970.772,95196.58099999999,188167.353,22.513,False
CAN,2006,25690697237.0,21.63915763,18.38030082,31.82242128,1.065313936,1009.1725029999999,769.2741,1180.52081,39.5201,72.907193666,2998.487513,16133.438999999998,16403.555,32536.994,3.5780000000000003,False
CHL,2006,1806390824.0,14.43571462,16.25269732,29.40278404,0.586949211,336.5540856,340.052102,545.2810448,10.88510118,60.678145191,1232.77233358,8047.644,8306.863000000001,16354.507,21.996,False
CHN,2006,102000000000.0,2.980267125,27.07909744,9.157816919,2.379736982,5659.140237,46145.8751,13832.56083,3594.509133,41.596918466,69232.08529999999,687528.8509999999,650879.793,1338408.644,142.563,True
COL,2006,2252959841.0,12.85360076,2.711264378,17.78100911,0.23421648,804.9241112000001,152.372094,885.7311181,11.66710077,33.580090728,1854.69442407,21171.77,22029.131,43200.901,38.937,False
EGY,2006,3319709463.0,9.121248278,0.029061741000000002,8.184878156,1.5949643219999998,1018.4401019999999,2.912099941,726.9571312999999,141.66010369999998,18.930152496999998,1889.969436941,38792.844,38080.826,76873.67,77.225,True
ETH,2006,106748966.0,3.3200048860000004,0.017480354,0.504548647,1.43085636,373.97809680000006,1.76709996,45.20909963,128.2090996,5.272890247,549.16339599,39143.932,39345.273,78489.205,78.48899999999999,False
IND,2006,27072507483.0,1.063713849,0.27148622,1.17704077,0.580660541,1765.7311789999999,404.4371117,1554.199075,766.7211693,3.09290138,4491.088535,606386.475,559099.816,1165486.291,391.999,True
IDN,2006,7168320267.0,1.443003295,0.677506797,4.934099914,0.539487023,473.79612050000003,199.63710869999997,1288.6871119999998,140.9030999,7.594097029,2103.0234411,115204.868,114113.394,229318.262,126.585,True
ISR,2006,1487567025.0,21.96688912,2.048847582,66.07636923,1.385953456,211.9870995,17.74409948,507.22705920000004,10.63909994,91.47805938799999,747.5973581200001,3295.8309999999997,3384.81,6680.641,308.717,False
JPN,2006,48628763657.0,6.187077363999999,13.99414249,13.37489406,0.366504638,1135.178386,2304.2431,1952.0201,53.4901,33.922618552,5444.931686,62907.222,65515.518,128422.74,352.273,False
KAZ,2006,9635643224.0,18.82517939,6.434229477000001,12.05848464,6.45898563,421.97611320000004,129.4341057,215.00910269999997,115.16709979999999,43.776879136999995,881.5864214,7496.116,8055.147,15551.263,5.76,False
MYS,2006,2726726109.0,4.844899954,6.554808665,34.99869561,0.592626444,180.947091,219.7000969,1039.762185,17.606100899999998,46.991030673,1458.0154738,13450.749,12751.205,26201.953999999998,79.75,True
MEX,2006,13616561294.0,9.780704535,9.816869104,23.51671137,0.669056529,1538.258601,1385.592903,2942.0575879999997,83.70230039,43.783341538,5949.61139239,52588.297,54971.858,107560.155,55.331,False
NZL,2006,1387610074.0,17.18708752,16.01164775,32.13451372,19.05001747,102.77674549999999,85.92747248,152.8550082,90.61567269,84.38326646,432.17489887,2050.985,2134.897,4185.8820000000005,15.897,False
NGA,2006,26413552.0,1.275165551,1.101721036,1.432179487,2.50376667,259.7951134,201.43711169999997,232.1011132,405.76410760000005,6.312832744,1099.0974459,7047.746999999999,7096.222,14143.969,11.165999999999999,False
NGA,2006,26413552.0,1.275165551,1.101721036,1.432179487,2.50376667,259.7951134,201.43711169999997,232.1011132,405.76410760000005,6.312832744,1099.0974459,71999.058,70539.247,142538.305,156.503,True
NGA,2006,2324140740.0,1.275165551,1.101721036,1.432179487,2.50376667,259.7951134,201.43711169999997,232.1011132,405.76410760000005,6.312832744,1099.0974459,7047.746999999999,7096.222,14143.969,11.165999999999999,False
NGA,2006,2324140740.0,1.275165551,1.101721036,1.432179487,2.50376667,259.7951134,201.43711169999997,232.1011132,405.76410760000005,6.312832744,1099.0974459,71999.058,70539.247,142538.305,156.503,True
NOR,2006,2094148937.0,13.79204008,19.03338258,11.86731854,4.879586366,92.07309822,114.0311912,63.01910256,25.91210075,49.572327566,295.03549273,2320.99,2351.996,4672.986,12.793,False
PAK,2006,2537007353.0,5.816875482,0.000953811,2.900055778,2.201725892,1305.4231960000002,0.192100002,517.7060937,393.04309930000005,10.919610963,2216.364489002,84575.681,79446.945,164022.626,212.773,True
PRY,2006,93420327.0,9.349257682000001,20.47032065,6.968156978,0.509065443,78.57110677,154.38810049999998,46.58209692,3.403100116,37.296800753,282.944404306,3003.313,2909.8990000000003,5913.2119999999995,14.883,True
PER,2006,1253974615.0,4.253106119,3.07599971,22.60014905,1.280051483,169.82010730000002,110.2230996,717.8100976,40.65609823,31.209306362,1038.50940273,14012.368999999999,14089.686000000002,28102.055,21.955,False
PHL,2006,1921080878.0,2.9787314210000004,14.0686695,7.2219615070000005,0.45625910700000005,373.65812,1583.7970970000001,720.632119,45.52710043,24.725621535000002,2723.61443643,44195.242999999995,43693.432,87888.675,294.76,True
RUS,2006,82227197467.0,12.04901254,14.01013273,17.45075998,1.042374502,2466.999738,2574.324762,2842.1523899999997,169.768376,44.552279752000004,8053.245266,66665.192,76738.06599999999,143403.258,8.756,False
SAU,2006,7949710718.0,4.139572758,0.1316095,33.91052373,5.283769878,145.3480919,4.147099836000001,947.1171044,147.5750969,43.465475866000006,1244.187393036,13683.608999999999,10814.704,24498.313,11.395999999999999,True
CHE,2006,2458481773.0,14.98682086,26.66890796,11.36105111,1.4957198390000002,160.1750092,255.7960957,96.58709918,12.71601008,54.512499769,525.27421416,3654.284,3803.677,7457.960999999999,188.733,False
THA,2006,3814457992.0,1.719178259,11.55829629,9.053107265,0.026632287999999997,161.6621026,975.4040917000001,677.1741112000001,1.992100103,22.357214101999997,1816.232405603,32344.449,33468.091,65812.54,128.819,False
TUR,2006,5708130407.0,3.5232108760000003,0.012365268,11.48549208,4.033071081,346.09711539999995,1.090099914,897.4790429,315.14511949999996,19.054139305,1559.811377714,33832.7,34924.109,68756.80900000001,89.337,False
UKR,2006,22729077849.0,8.839274804,9.791867381,14.58366779,0.27561310899999997,588.6501244,585.2070702000001,772.5431298,14.60010038,33.490423084,1961.00042478,21595.092,25012.305,46607.397000000004,80.452,False
GBR,2006,71880240253.0,12.31180713,17.84871305,24.97256666,5.476772532000001,1069.417655,1391.348395,1725.4568190000002,378.41262539999997,60.609859371999995,4564.6354944,29802.575,31018.773999999998,60821.349,251.40099999999998,False
USA,2006,338000000000.0,30.16403658,22.63034937,47.51706266,0.477110555,12833.8218,8640.945025,16081.68311,161.47338090000002,100.78855916500001,37717.9233159,146962.229,150796.74800000002,297758.977,32.551,False
VNM,2006,1381627071.0,2.500145803,23.80298198,4.895251281,0.110157948,303.9270714,2596.802102,473.36310660000004,10.65210043,31.308537012,3384.7443804299996,41944.872,42672.672999999995,84617.545,272.89799999999997,False
ZAF,2007,30652623962.0,11.89036116,3.36053908,24.79050484,3.671197387,847.3951195000001,214.93309869999996,1405.373147,208.1200951,43.712602467,2675.8214603,480060.381,482961.456,963021.837,32.481,False
ZAF,2007,30652623962.0,11.89036116,3.36053908,24.79050484,3.671197387,847.3951195000001,214.93309869999996,1405.373147,208.1200951,43.712602467,2675.8214603,24223.89,24895.876,49119.765999999996,40.491,False
ZAF,2007,15045262756.0,11.89036116,3.36053908,24.79050484,3.671197387,847.3951195000001,214.93309869999996,1405.373147,208.1200951,43.712602467,2675.8214603,480060.381,482961.456,963021.837,32.481,False
ZAF,2007,15045262756.0,11.89036116,3.36053908,24.79050484,3.671197387,847.3951195000001,214.93309869999996,1405.373147,208.1200951,43.712602467,2675.8214603,24223.89,24895.876,49119.765999999996,40.491,False
ARG,2007,6033630695.0,47.07573734,6.001421408,25.55785136,1.168162515,2688.039666,307.5361,1160.855731,53.05876976,79.80317262300001,4209.49026676,19293.168999999998,20391.134,39684.303,14.501,False
AUS,2007,13307857916.0,24.13130913,19.70758785,34.71896013,12.56842478,722.100606,529.241309,826.4163547999999,299.1665579,91.12628189,2376.9248276999997,10449.782,10466.556999999999,20916.339,2.7230000000000003,False
BRA,2007,9673961432.0,30.61409934,9.949945527999999,27.45379524,0.527641234,8354.440631,2436.800811,5959.552475,114.53810279999999,68.545481342,16865.3320198,93900.509,96229.936,190130.445,22.748,False
CAN,2007,26284837478.0,22.08571722,19.64149163,31.924171,1.0697565340000001,1041.8126869999999,831.4881,1197.879495,40.1401,74.721136384,3111.320382,16332.207,16598.588,32930.795,3.6210000000000004,False
CHL,2007,1877097754.0,15.53688575,16.75584991,30.37418769,0.591556709,366.04209219999996,354.27210319999995,569.2291039,11.08610044,63.258480059,1300.62939974,8134.41,8395.791,16530.201,22.232,False
CHN,2007,109000000000.0,3.154823134,24.94430814,9.82400865,2.502642733,6024.813088,42750.722760000004,14923.56788,3801.743264,40.425782657,67500.846992,691533.479,654460.412,1345993.8909999998,143.371,True
COL,2007,2314531348.0,12.24162526,3.258895447,19.13268648,0.22930988800000002,776.0240868,185.4001092,964.7781151,11.56309973,34.862517075,1937.7654108299998,21434.18,22303.332000000002,43737.512,39.421,False
EGY,2007,3505614652.0,9.288909941,0.038051075,9.074294237,1.654500198,1055.449075,3.880099876,820.1641015,149.53908619999999,20.055755451000003,2029.032362576,39490.812999999995,38741.311,78232.12400000001,78.59,True
ETH,2007,112577321.0,3.137203615,0.016660138999999997,0.50248946,1.5758341269999998,363.0210961,1.730100019,46.25210272,145.049096,5.2321873409999995,556.052394839,40234.804,40439.539,80674.343,80.67399999999999,False
IND,2007,28462760974.0,1.071216372,0.254098842,1.335114847,0.590632951,1805.276955,384.302102,1789.784036,791.7711571000001,3.2510630120000004,4771.1342501,615629.52,567579.951,1183209.471,397.96,True
IDN,2007,7545442891.0,1.30303436,0.772477382,5.084994196,0.457157145,433.7040795,230.74210440000002,1346.305032,121.03710259999998,7.617663083,2131.7883185,116837.19699999999,115537.04199999999,232374.23899999997,128.27200000000002,True
ISR,2007,1550366932.0,19.93822682,2.088406125,64.857419,1.383441287,197.1800927,18.53509985,510.2130517,10.88310037,88.26749323199999,736.81134462,3378.4959999999996,3468.652,6847.148,316.41200000000003,False
